feedforward_error_probability,h,k,H1,V,E1,E_B,E_A,E_A_minus_E_B,E_B_over_E_A,phi,trace_final,initial_energy,post_alice_energy,post_noise_energy,noise_energy_delta,final_global_energy,survival_model,survival_x_column,survival_ratio,survives_positive,survives_half,readout_error_probability,noise_model,noise_strength,noise_qubit
,1.0,0.5,0.451306941456346,0.004093345956388085,0.4554002874127341,-0.4554002874127341,0.8944271909999154,1.3498274784126494,-0.5091529998139079,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.3953064179598684,0.500879226959953,1.3498274784126498,bob_depolarizing,noise_strength,-6.2750843127219165,False,False,,depolarizing,0.28,1.0
,1.0,0.5,0.4607350318721668,0.01352143637220881,0.4742564682443756,-0.4742564682443756,0.8944271909999154,1.368683659244291,-0.5302348508816974,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.4131949617798667,0.5187677707799513,1.3686836592442913,bob_depolarizing,noise_strength,-6.534908752461988,False,False,,depolarizing,0.29,1.0
,1.0,0.5,0.47016312228798723,0.022949526788029403,0.49311264907601665,-0.49311264907601665,0.8944271909999154,1.387539840075932,-0.5513167019494863,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.4310835055998652,0.5366563145999498,1.3875398400759327,bob_depolarizing,noise_strength,-6.794733192202054,False,False,,depolarizing,0.3,1.0
,1.0,0.5,0.47959121270380783,0.03237761720384996,0.5119688299076578,-0.5119688299076578,0.8944271909999154,1.4063960209075732,-0.5723985530172754,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.4489720494198628,0.5545448584199474,1.4063960209075734,bob_depolarizing,noise_strength,-7.054557631942121,False,False,,depolarizing,0.31,1.0
,1.0,0.5,0.48901930311962855,0.0418057076196707,0.5308250107392992,-0.5308250107392992,0.8944271909999154,1.4252522017392146,-0.5934804040850647,0.1608752771983211,0.9999999999999996,-9.109263393802676e-17,0.8944271909999154,1.4668605932398613,0.5724334022399459,1.4252522017392149,bob_depolarizing,noise_strength,-7.314382071682192,False,False,,depolarizing,0.32,1.0
,1.0,0.5,0.49844739353544915,0.051233798035491204,0.5496811915709403,-0.5496811915709403,0.8944271909999154,1.4441083825708558,-0.6145622551528538,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.4847491370598598,0.5903219460599444,1.4441083825708558,bob_depolarizing,noise_strength,-7.574206511422258,False,False,,depolarizing,0.33,1.0
,1.0,0.5,0.5078754839512698,0.06066188845131188,0.5685373724025817,-0.5685373724025817,0.8944271909999154,1.462964563402497,-0.6356441062206432,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.502637680879858,0.6082104898799426,1.462964563402497,bob_depolarizing,noise_strength,-7.834030951162328,False,False,,depolarizing,0.34,1.0
,1.0,0.5,0.5173035743670905,0.07008997886713259,0.5873935532342232,-0.5873935532342232,0.8944271909999154,1.4818207442341387,-0.6567259572884325,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.5205262246998568,0.6260990336999414,1.4818207442341387,bob_depolarizing,noise_strength,-8.0938553909024,False,False,,depolarizing,0.35000000000000003,1.0
,1.0,0.5,0.5267316647829112,0.07951806928295313,0.6062497340658644,-0.6062497340658644,0.8944271909999154,1.5006769250657799,-0.6778078083562217,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.5384147685198548,0.6439875775199394,1.50067692506578,bob_depolarizing,noise_strength,-8.353679830642466,False,False,,depolarizing,0.36,1.0
,1.0,0.5,0.5361597551987316,0.08894615969877379,0.6251059148975053,-0.6251059148975053,0.8944271909999154,1.5195331058974206,-0.6988896594240106,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.5563033123398529,0.6618761213399375,1.5195331058974209,bob_depolarizing,noise_strength,-8.613504270382531,False,False,,depolarizing,0.37,1.0
,1.0,0.5,0.5455878456145524,0.09837425011459443,0.6439620957291469,-0.6439620957291469,0.8944271909999154,1.5383892867290623,-0.7199715104918001,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.5741918561598516,0.6797646651599362,1.5383892867290625,bob_depolarizing,noise_strength,-8.873328710122603,False,False,,depolarizing,0.38,1.0
,1.0,0.5,0.5550159360303729,0.10780234053041507,0.662818276560788,-0.662818276560788,0.8944271909999154,1.5572454675607035,-0.7410533615595891,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.5920803999798503,0.6976532089799349,1.5572454675607037,bob_depolarizing,noise_strength,-9.13315314986267,False,False,,depolarizing,0.39,1.0
,1.0,0.5,0.5644440264461935,0.1172304309462356,0.6816744573924292,-0.6816744573924292,0.8944271909999154,1.5761016483923447,-0.7621352126273783,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.6099689437998481,0.7155417527999327,1.5761016483923447,bob_depolarizing,noise_strength,-9.392977589602737,False,False,,depolarizing,0.4,1.0
,1.0,0.5,0.5738721168620143,0.12665852136205635,0.7005306382240707,-0.7005306382240707,0.8944271909999154,1.594957829223986,-0.7832170636951677,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.6278574876198468,0.7334302966199314,1.5949578292239863,bob_depolarizing,noise_strength,-9.652802029342809,False,False,,depolarizing,0.41000000000000003,1.0
,1.0,0.5,0.5833002072778348,0.13608661177787681,0.7193868190557117,-0.7193868190557117,0.8944271909999154,1.613814010055627,-0.8042989147629566,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.6457460314398444,0.751318840439929,1.6138140100556273,bob_depolarizing,noise_strength,-9.912626469082873,False,False,,depolarizing,0.42,1.0
,1.0,0.5,0.5927282976936555,0.1455147021936975,0.738242999887353,-0.738242999887353,0.8944271909999154,1.6326701908872683,-0.8253807658307458,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.663634575259843,0.7692073842599275,1.6326701908872685,bob_depolarizing,noise_strength,-10.172450908822944,False,False,,depolarizing,0.43,1.0
,1.0,0.5,0.6021563881094761,0.15494279260951818,0.7570991807189943,-0.7570991807189943,0.8944271909999154,1.6515263717189097,-0.8464626168985351,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.6815231190798414,0.787095928079926,1.65152637171891,bob_depolarizing,noise_strength,-10.432275348563012,False,False,,depolarizing,0.44,1.0
,1.0,0.5,0.6115844785252968,0.16437088302533887,0.7759553615506357,-0.7759553615506357,0.8944271909999154,1.6703825525505511,-0.8675444679663245,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.6994116628998397,0.8049844718999243,1.6703825525505513,bob_depolarizing,noise_strength,-10.692099788303082,False,False,,depolarizing,0.45,1.0
,1.0,0.5,0.6210125689411174,0.17379897344115947,0.7948115423822769,-0.7948115423822769,0.8944271909999154,1.6892387333821923,-0.8886263190341136,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.7173002067198384,0.822873015719923,1.6892387333821925,bob_depolarizing,noise_strength,-10.95192422804315,False,False,,depolarizing,0.46,1.0
,1.0,0.5,0.6304406593569378,0.18322706385698007,0.8136677232139179,-0.8136677232139179,0.8944271909999154,1.7080949142138333,-0.9097081701019025,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.735188750539836,0.8407615595399206,1.7080949142138335,bob_depolarizing,noise_strength,-11.211748667783215,False,False,,depolarizing,0.47000000000000003,1.0
,1.0,0.5,0.6398687497727586,0.19265515427280078,0.8325239040455594,-0.8325239040455594,0.8944271909999154,1.7269510950454747,-0.930790021169692,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.753077294359835,0.8586501033599195,1.7269510950454752,bob_depolarizing,noise_strength,-11.471573107523287,False,False,,depolarizing,0.48,1.0
,1.0,0.5,0.6492968401885792,0.20208324468862138,0.8513800848772006,-0.8513800848772006,0.8944271909999154,1.745807275877116,-0.9518718722374812,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.770965838179833,0.8765386471799176,1.7458072758771161,bob_depolarizing,noise_strength,-11.731397547263354,False,False,,depolarizing,0.49,1.0
,1.0,0.5,0.6587249306044,0.21151133510444195,0.8702362657088419,-0.8702362657088419,0.8944271909999154,1.7646634567087573,-0.9729537233052704,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.7888543819998315,0.8944271909999161,1.7646634567087576,bob_depolarizing,noise_strength,-11.991221987003424,False,False,,depolarizing,0.5,1.0
,1.0,0.5,0.6681530210202206,0.22093942552026274,0.8890924465404832,-0.8890924465404832,0.8944271909999154,1.7835196375403988,-0.9940355743730597,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.8067429258198295,0.9123157348199141,1.783519637540399,bob_depolarizing,noise_strength,-12.251046426743493,False,False,,depolarizing,0.51,1.0
,1.0,0.5,0.677581111436041,0.2303675159360832,0.9079486273721242,-0.9079486273721242,0.8944271909999154,1.8023758183720395,-1.0151174254408486,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.8246314696398276,0.9302042786399122,1.80237581837204,bob_depolarizing,noise_strength,-12.510870866483558,False,False,,depolarizing,0.52,1.0
,1.0,0.5,0.6870092018518619,0.2397956063519039,0.9268048082037658,-0.9268048082037658,0.8944271909999154,1.8212319992036812,-1.036199276508638,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.842520013459826,0.9480928224599107,1.8212319992036814,bob_depolarizing,noise_strength,-12.77069530622363,False,False,,depolarizing,0.53,1.0
,1.0,0.5,0.6964372922676825,0.2492236967677246,0.9456609890354071,-0.9456609890354071,0.8944271909999154,1.8400881800353224,-1.0572811275764273,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.8604085572798252,0.9659813662799098,1.8400881800353233,bob_depolarizing,noise_strength,-13.0305197459637,False,False,,depolarizing,0.54,1.0
,1.0,0.5,0.7058653826835031,0.2586517871835452,0.9645171698670483,-0.9645171698670483,0.8944271909999154,1.8589443608669636,-1.0783629786442164,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.878297101099823,0.9838699100999077,1.858944360866964,bob_depolarizing,noise_strength,-13.290344185703766,False,False,,depolarizing,0.55,1.0
,1.0,0.5,0.7152934730993236,0.2680798775993658,0.9833733506986894,-0.9833733506986894,0.8944271909999154,1.8778005416986048,-1.0994448297120054,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.8961856449198211,1.0017584539199058,1.877800541698605,bob_depolarizing,noise_strength,-13.550168625443833,False,False,,depolarizing,0.56,1.0
,1.0,0.5,0.7247215635151447,0.27750796801518657,1.0022295315303313,-1.0022295315303313,0.8944271909999154,1.8966567225302469,-1.1205266807797953,0.1608752771983211,1.0000000000000002,-9.109263393802676e-17,0.8944271909999154,1.91407418873982,1.0196469977399047,1.896656722530247,bob_depolarizing,noise_strength,-13.80999306518391,False,False,,depolarizing,0.5700000000000001,1.0
,1.0,0.5,0.7341496539309649,0.286936058431007,1.0210857123619719,-1.0210857123619719,0.8944271909999154,1.9155129033618872,-1.141608531847584,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.9319627325598174,1.037535541559902,1.9155129033618874,bob_depolarizing,noise_strength,-14.06981750492397,False,False,,depolarizing,0.58,1.0
,1.0,0.5,0.7435777443467855,0.2963641488468277,1.039941893193613,-1.039941893193613,0.8944271909999154,1.9343690841935284,-1.162690382915373,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.9498512763798161,1.0554240853799008,1.9343690841935288,bob_depolarizing,noise_strength,-14.329641944664036,False,False,,depolarizing,0.59,1.0
,1.0,0.5,0.7530058347626062,0.3057922392626483,1.0587980740252545,-1.0587980740252545,0.8944271909999154,1.95322526502517,-1.1837722339831624,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.9677398201998146,1.0733126291998993,1.95322526502517,bob_depolarizing,noise_strength,-14.589466384404108,False,False,,depolarizing,0.6,1.0
,1.0,0.5,0.7624339251784266,0.3152203296784689,1.0776542548568955,-1.0776542548568955,0.8944271909999154,1.9720814458568108,-1.2048540850509513,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.9856283640198127,1.0912011730198974,1.9720814458568112,bob_depolarizing,noise_strength,-14.849290824144171,False,False,,depolarizing,0.61,1.0
,1.0,0.5,0.7718620155942474,0.3246484200942896,1.0965104356885371,-1.0965104356885371,0.8944271909999154,1.9909376266884524,-1.2259359361187407,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.0035169078398107,1.1090897168398954,1.9909376266884526,bob_depolarizing,noise_strength,-15.109115263884245,False,False,,depolarizing,0.62,1.0
,1.0,0.5,0.7812901060100681,0.3340765105101102,1.1153666165201783,-1.1153666165201783,0.8944271909999154,2.0097938075200936,-1.24701778718653,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.0214054516598092,1.126978260659894,2.0097938075200936,bob_depolarizing,noise_strength,-15.368939703624314,False,False,,depolarizing,0.63,1.0
,1.0,0.5,0.7907181964258888,0.34350460092593094,1.1342227973518197,-1.1342227973518197,0.8944271909999154,2.0286499883517353,-1.2680996382543193,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.0392939954798077,1.1448668044798924,2.0286499883517353,bob_depolarizing,noise_strength,-15.628764143364384,False,False,,depolarizing,0.64,1.0
,1.0,0.5,0.8001462868417093,0.35293269134175154,1.1530789781834607,-1.1530789781834607,0.8944271909999154,2.047506169183376,-1.2891814893221083,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.0571825392998058,1.1627553482998905,2.047506169183376,bob_depolarizing,noise_strength,-15.888588583104449,False,False,,depolarizing,0.65,1.0
,1.0,0.5,0.8095743772575301,0.36236078175757225,1.1719351590151024,-1.1719351590151024,0.8944271909999154,2.0663623500150177,-1.3102633403898978,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.0750710831198043,1.180643892119889,2.0663623500150177,bob_depolarizing,noise_strength,-16.148413022844522,False,False,,depolarizing,0.66,1.0
,1.0,0.5,0.8190024676733507,0.37178887217339285,1.1907913398467436,-1.1907913398467436,0.8944271909999154,2.085218530846659,-1.331345191457687,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.0929596269398028,1.1985324359398875,2.0852185308466593,bob_depolarizing,noise_strength,-16.40823746258459,False,False,,depolarizing,0.67,1.0
,1.0,0.5,0.8284305580891712,0.3812169625892134,1.2096475206783845,-1.2096475206783845,0.8944271909999154,2.1040747116783,-1.3524270425254759,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,2.110848170759801,1.2164209797598855,2.1040747116783,bob_depolarizing,noise_strength,-16.668061902324656,False,False,,depolarizing,0.68,1.0
,1.0,0.5,0.8378586485049919,0.39064505300503405,1.228503701510026,-1.228503701510026,0.8944271909999154,2.1229308925099413,-1.3735088935932653,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.1287367145797993,1.234309523579884,2.1229308925099417,bob_depolarizing,noise_strength,-16.927886342064724,False,False,,depolarizing,0.6900000000000001,1.0
,1.0,0.5,0.8472867389208126,0.4000731434208548,1.2473598823416674,-1.2473598823416674,0.8944271909999154,2.141787073341583,-1.3945907446610546,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.146625258399798,1.2521980673998825,2.1417870733415834,bob_depolarizing,noise_strength,-17.187710781804796,False,False,,depolarizing,0.7000000000000001,1.0
,1.0,0.5,0.8567148293366331,0.40950123383667525,1.2662160631733084,-1.2662160631733084,0.8944271909999154,2.1606432541732237,-1.4156725957288436,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.164513802219796,1.2700866112198805,2.160643254173224,bob_depolarizing,noise_strength,-17.44753522154486,False,False,,depolarizing,0.71,1.0
,1.0,0.5,0.8661429197524538,0.4189293242524959,1.2850722440049498,-1.2850722440049498,0.8944271909999154,2.1794994350048653,-1.436754446796633,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.182402346039794,1.2879751550398786,2.1794994350048653,bob_depolarizing,noise_strength,-17.707359661284933,False,False,,depolarizing,0.72,1.0
,1.0,0.5,0.8755710101682743,0.42835741466831656,1.3039284248365908,-1.3039284248365908,0.8944271909999154,2.198355615836506,-1.4578362978644217,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.200290889859793,1.3058636988598775,2.1983556158365065,bob_depolarizing,noise_strength,-17.967184101024994,False,False,,depolarizing,0.73,1.0
,1.0,0.5,0.8849991005840951,0.43778550508413727,1.3227846056682324,-1.3227846056682324,0.8944271909999154,2.2172117966681477,-1.4789181489322114,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.218179433679791,1.3237522426798756,2.217211796668148,bob_depolarizing,noise_strength,-18.22700854076507,False,False,,depolarizing,0.74,1.0
,1.0,0.5,0.8944271909999156,0.4472135954999578,1.3416407864998734,-1.3416407864998734,0.8944271909999154,2.236067977499789,-1.5000000000000002,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.236067977499789,1.3416407864998736,2.236067977499789,bob_depolarizing,noise_strength,-18.486832980505135,False,False,,depolarizing,0.75,1.0
